order_id,email,firstname,lastname,prefix,middlename,suffix,taxvat,created_at,updated_at,invoice_created_at,shipment_created_at,creditmemo_created_at,tax_amount,base_tax_amount,discount_amount,base_discount_amount,shipping_tax_amount,base_shipping_tax_amount,base_to_global_rate,base_to_order_rate,store_to_base_rate,store_to_order_rate,subtotal_incl_tax,base_subtotal_incl_tax,coupon_code,shipping_incl_tax,base_shipping_incl_tax,shipping_method,shipping_amount,subtotal,base_subtotal,grand_total,base_grand_total,base_shipping_amount,adjustment_positive,adjustment_negative,refunded_shipping_amount,base_refunded_shipping_amount,refunded_subtotal,base_refunded_subtotal,refunded_tax_amount,base_refunded_tax_amount,refunded_discount_amount,base_refunded_discount_amount,store_id,order_status,order_state,hold_before_state,hold_before_status,store_currency_code,base_currency_code,order_currency_code,total_paid,base_total_paid,is_virtual,total_qty_ordered,remote_ip,total_refunded,base_total_refunded,total_canceled,total_invoiced,customer_id,billing_prefix,billing_firstname,billing_middlename,billing_lastname,billing_suffix,billing_street_full,billing_city,billing_region,billing_country,billing_postcode,billing_telephone,billing_company,billing_fax,customer_id,shipping_prefix,shipping_firstname,shipping_middlename,shipping_lastname,shipping_suffix,shipping_street_full,shipping_city,shipping_region,shipping_country,shipping_postcode,shipping_telephone,shipping_company,shipping_fax,payment_method,product_sku,product_name,qty_ordered,qty_invoiced,qty_shipped,qty_refunded,qty_canceled,product_type,original_price,base_original_price,row_total,base_row_total,row_weight,price_incl_tax,base_price_incl_tax,product_tax_amount,product_base_tax_amount,product_tax_percent,product_discount,product_base_discount,product_discount_percent,is_child,product_option
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj012,"Linen Blazer",15,15,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:92:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL25ldy1hcnJpdmFscy9saW5lbi1ibGF6ZXIuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""406"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:2:""15"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj009,"Sullivan Sport Coat",15,15,15,0,0,configurable,510.0000,510.0000,7650.0000,7650.0000,15.0000,510.0000,510.0000,0.0000,0.0000,0.0000,1530.0000,1530.0000,20.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:96:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL2JsYXplcnMvb3hmb3JkLXNwb3J0LWNvYXQtNDM1Lmh0bWw_b3B0aW9ucz1jYXJ0"";s:7:""product"";s:3:""405"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""15"";i:180;s:2:""80"";}s:3:""qty"";s:2:""15"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:6:""Silver"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:19:""Sullivan Sport Coat"";s:10:""simple_sku"";s:6:""msj009"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj009,"Sullivan Sport Coat",15,15,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:96:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL2JsYXplcnMvb3hmb3JkLXNwb3J0LWNvYXQtNDM1Lmh0bWw_b3B0aW9ucz1jYXJ0"";s:7:""product"";s:3:""405"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""15"";i:180;s:2:""80"";}s:3:""qty"";s:2:""15"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wbk009,"Ludlow Oxford Top",15,15,15,0,0,configurable,185.0000,185.0000,2775.0000,2775.0000,15.0000,185.0000,185.0000,0.0000,0.0000,0.0000,555.0000,555.0000,20.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:108:""aHR0cDovLzUwLjU2LjIxMy4xNTcvd29tZW4vdG9wcy1ibG91c2VzL2x1ZGxvdy1veGZvcmQtdG9wLTQ3NC5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""420"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:2:""15"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""White"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:17:""Ludlow Oxford Top"";s:10:""simple_sku"";s:6:""wbk009"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wbk009,"Ludlow Oxford Top",15,15,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:108:""aHR0cDovLzUwLjU2LjIxMy4xNTcvd29tZW4vdG9wcy1ibG91c2VzL2x1ZGxvdy1veGZvcmQtdG9wLTQ3NC5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""420"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:2:""15"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdd000,"Herald Glass Vase",7,7,7,0,0,simple,110.0000,110.0000,770.0000,770.0000,7.0000,110.0000,110.0000,0.0000,0.0000,0.0000,154.0000,154.0000,20.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:76:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9kZWNvcmF0aXZlLWFjY2VudHMuaHRtbA,,"";s:7:""product"";s:3:""386"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000199,janedoe@magento.com,Jane,Doe,,,,,"2013-05-25 07:42:11","2013-06-19 00:14:07","2013-05-25 07:53:57","2013-06-19 00:14:07",,13.2000,13.2000,-10.0000,-10.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,463.5000,463.5000,,0.0000,0.0000,"United Parcel Service - Ground",0.0000,450.0000,450.0000,453.2000,453.2000,0.0000,0,0,0,0,0,0,0,0,0,0,1,complete,complete,,,USD,USD,USD,453.2000,453.2000,0,2.0000,74.68.114.135,,,,453.2000,136,,Jane,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,136,,Jane,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,checkmo,wbk002c-Black-S,"NoLIta Cami",1,1,1,0,0,configurable,150.0000,150.0000,150.0000,150.0000,0.0000,163.5000,163.5000,13.2000,13.2000,9.0000,3.3300,3.3300,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:48:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbm9saXRhLWNhbWlzb2xl"";s:7:""product"";s:3:""417"";s:8:""form_key"";s:16:""0vd9aX6ZsRZE2Ahz"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""20"";i:180;s:2:""80"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""Black"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:25:""Black Nolita Cami-Black-S"";s:10:""simple_sku"";s:15:""wbk002c-Black-S"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wbk002c-Black-S,"Black Nolita Cami-Black-S",1,1,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:48:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbm9saXRhLWNhbWlzb2xl"";s:7:""product"";s:3:""417"";s:8:""form_key"";s:16:""0vd9aX6ZsRZE2Ahz"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""20"";i:180;s:2:""80"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gif002,"A $300 Virtual Gift Card",1,1,0,0,0,giftcard,300.0000,300.0000,300.0000,300.0000,0.0000,300.0000,300.0000,0.0000,0.0000,0.0000,6.6700,6.6700,0.0000,no,"a:13:{s:15:""info_buyRequest"";a:10:{s:4:""uenc"";s:76:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9hLTMwMC12aXJ0dWFsLWdpZnQtY2FyZA,,"";s:7:""product"";s:3:""455"";s:8:""form_key"";s:16:""18owwYZqmMopo5xy"";s:15:""related_product"";s:0:"""";s:20:""giftcard_sender_name"";s:8:""Jane Doe"";s:21:""giftcard_sender_email"";s:19:""janedoe@magento.com"";s:23:""giftcard_recipient_name"";s:8:""Jane Doe"";s:24:""giftcard_recipient_email"";s:19:""janedoe@magento.com"";s:16:""giftcard_message"";s:35:""Happy Birthday and Happy Shopping !"";s:3:""qty"";s:1:""1"";}s:20:""giftcard_sender_name"";s:8:""Jane Doe"";s:21:""giftcard_sender_email"";s:19:""janedoe@magento.com"";s:23:""giftcard_recipient_name"";s:8:""Jane Doe"";s:24:""giftcard_recipient_email"";s:19:""janedoe@magento.com"";s:16:""giftcard_message"";s:35:""Happy Birthday and Happy Shopping !"";s:17:""giftcard_lifetime"";s:3:""180"";s:22:""giftcard_is_redeemable"";b:1;s:23:""giftcard_email_template"";s:23:""giftcard_email_template"";s:13:""giftcard_type"";s:1:""0"";s:27:""giftcard_paid_invoice_items"";a:1:{i:0;s:3:""181"";}s:10:""email_sent"";i:1;s:22:""giftcard_created_codes"";a:1:{i:0;s:12:""223LUKB5FT4K"";}}"
100000200,johndoe@magento.com,John,Doe,,,,,"2013-05-25 07:58:37","2013-05-25 07:58:38",,,,74.2500,74.2500,-10.0000,-10.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,910.1500,910.1500,,0.0000,0.0000,"United Parcel Service - Ground",0.0000,835.0000,835.0000,599.2500,599.2500,0.0000,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,2.0000,74.68.114.135,,,,,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,checkmo,hde003,"Madison RX3400",1,0,0,0,0,simple,715.0000,715.0000,715.0000,715.0000,0.0000,779.3500,779.3500,63.5800,63.5800,9.0000,8.5600,8.5600,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:64:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9lbGVjdHJvbmljcy5odG1s"";s:7:""product"";s:3:""393"";s:8:""form_key"";s:16:""18owwYZqmMopo5xy"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hde006,"Large Camera Bag",1,0,0,0,0,simple,120.0000,120.0000,120.0000,120.0000,0.0000,130.8000,130.8000,10.6700,10.6700,9.0000,1.4400,1.4400,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:64:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9lbGVjdHJvbmljcy5odG1s"";s:7:""product"";s:3:""396"";s:8:""form_key"";s:16:""18owwYZqmMopo5xy"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000201,janedoe@magento.com,Jane,Doe,,,,,"2013-05-26 03:37:05","2013-05-26 03:37:06",,,,30.9600,30.9600,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,374.9600,374.9600,,12.3100,12.3100,"United Parcel Service - Ground",12.3100,344.0000,344.0000,387.2700,387.2700,12.3100,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,3.0000,198.228.200.167,,,,,136,,Jane,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,136,,Jane,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,checkmo,wbk003xs,"Tori Tank",2,0,0,0,0,configurable,60.0000,60.0000,120.0000,120.0000,2.0000,65.4000,65.4000,10.8000,10.8000,9.0000,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:96:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9jYXRhbG9nL3Byb2R1Y3Qvdmlldy9pZC80MTgvY2F0ZWdvcnkvMTEv"";s:7:""product"";s:3:""418"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""26"";i:180;s:2:""81"";}s:3:""qty"";s:1:""2"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:6:""Indigo"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:2:""XS"";}}s:11:""simple_name"";s:9:""Tori Tank"";s:10:""simple_sku"";s:8:""wbk003xs"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wbk003xs,"Tori Tank",2,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:96:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9jYXRhbG9nL3Byb2R1Y3Qvdmlldy9pZC80MTgvY2F0ZWdvcnkvMTEv"";s:7:""product"";s:3:""418"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""26"";i:180;s:2:""81"";}s:3:""qty"";s:1:""2"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wsd005,"Racer Back Maxi Dress",1,0,0,0,0,configurable,224.0000,224.0000,224.0000,224.0000,1.0000,244.1600,244.1600,20.1600,20.1600,9.0000,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:96:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9jYXRhbG9nL3Byb2R1Y3Qvdmlldy9pZC80MjMvY2F0ZWdvcnkvMTMv"";s:7:""product"";s:3:""423"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""18"";i:180;s:2:""80"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:6:""Purple"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:21:""Racer Back Maxi Dress"";s:10:""simple_sku"";s:6:""wsd005"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wsd005,"Racer Back Maxi Dress",1,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:96:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9jYXRhbG9nL3Byb2R1Y3Qvdmlldy9pZC80MjMvY2F0ZWdvcnkvMTMv"";s:7:""product"";s:3:""423"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""18"";i:180;s:2:""80"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000202,janedoe@magento.com,Jane,Doe,,,,,"2013-05-26 03:43:25","2013-05-26 03:43:26",,,,70.2000,70.2000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,850.2000,850.2000,,0.0000,0.0000,"United Parcel Service - Ground",0.0000,780.0000,780.0000,950.2000,950.2000,0.0000,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,4.0000,198.228.200.167,,,,,136,,Jane,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,136,,Jane,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,ccsave,hdd001,"Modern Murray Ceramic Vase",1,0,0,0,0,grouped,135.0000,135.0000,135.0000,135.0000,0.0000,147.1500,147.1500,12.1500,12.1500,9.0000,0.0000,0.0000,0.0000,no,"a:6:{s:15:""info_buyRequest"";a:1:{s:20:""super_product_config"";a:2:{s:12:""product_type"";s:7:""grouped"";s:10:""product_id"";s:3:""440"";}}s:20:""super_product_config"";a:3:{s:12:""product_code"";s:12:""product_type"";s:12:""product_type"";s:7:""grouped"";s:10:""product_id"";s:3:""440"";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdd002,"Modern Murray Ceramic Vase",1,0,0,0,0,grouped,135.0000,135.0000,135.0000,135.0000,0.0000,147.1500,147.1500,12.1500,12.1500,9.0000,0.0000,0.0000,0.0000,no,"a:6:{s:15:""info_buyRequest"";a:1:{s:20:""super_product_config"";a:2:{s:12:""product_type"";s:7:""grouped"";s:10:""product_id"";s:3:""440"";}}s:20:""super_product_config"";a:3:{s:12:""product_code"";s:12:""product_type"";s:12:""product_type"";s:7:""grouped"";s:10:""product_id"";s:3:""440"";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdb001,"Bath Minerals and Salt",1,0,0,0,0,simple,25.0000,25.0000,25.0000,25.0000,0.0000,27.2500,27.2500,2.2500,2.2500,9.0000,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:60:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9iZWQtYmF0aC5odG1s"";s:7:""product"";s:3:""379"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdb010-hdb007-hdb006,"Pillow and Throw Set",1,0,0,0,0,bundle,485.0000,485.0000,485.0000,485.0000,0.0000,528.6500,528.6500,43.6500,43.6500,0.0000,0.0000,0.0000,0.0000,no,"a:8:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:72:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9waWxsb3ctYW5kLXRocm93LXNldA,,"";s:7:""product"";s:3:""447"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:15:""related_product"";s:0:"""";s:3:""qty"";s:1:""1"";s:13:""bundle_option"";a:2:{i:24;s:2:""92"";i:23;s:2:""88"";}s:17:""bundle_option_qty"";a:2:{i:24;s:1:""1"";i:23;s:1:""1"";}}s:14:""bundle_options"";a:2:{i:23;a:3:{s:9:""option_id"";s:2:""23"";s:5:""label"";s:16:""Decorative Throw"";s:5:""value"";a:1:{i:0;a:3:{s:5:""title"";s:21:""Carnegie Alpaca Throw"";s:3:""qty"";i:1;s:5:""price"";d:275;}}}i:24;a:3:{s:9:""option_id"";s:2:""24"";s:5:""label"";s:13:""Accent Pillow"";s:5:""value"";a:1:{i:0;a:3:{s:5:""title"";s:19:""Shay Printed Pillow"";s:3:""qty"";i:1;s:5:""price"";d:210;}}}}s:20:""product_calculations"";i:0;s:13:""shipment_type"";s:1:""0"";s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdb006,"Shay Printed Pillow",1,0,0,0,0,simple,210.0000,210.0000,210.0000,210.0000,0.0000,228.9000,228.9000,18.9000,18.9000,9.0000,0.0000,0.0000,0.0000,yes,"a:6:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:72:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9waWxsb3ctYW5kLXRocm93LXNldA,,"";s:7:""product"";s:3:""447"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:15:""related_product"";s:0:"""";s:3:""qty"";s:1:""1"";s:13:""bundle_option"";a:2:{i:24;s:2:""92"";i:23;s:2:""88"";}s:17:""bundle_option_qty"";a:2:{i:24;s:1:""1"";i:23;s:1:""1"";}}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;s:27:""bundle_selection_attributes"";s:104:""a:4:{s:5:""price"";d:210;s:3:""qty"";d:1;s:12:""option_label"";s:13:""Accent Pillow"";s:9:""option_id"";s:2:""24"";}"";}"
